time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,distance_from_almaty,year,month,day,day_of_year,week_of_year,source
2024-01-30 03:52:36.555000+00:00,41.1489,78.6653,10.0,4.1,mb,22.0,114.0,1.365,0.67,us,us7000luwf,2024-01-30T04:11:41.040Z,"125 km W of Aykol, China",earthquake,6.78,1.967,0.166,10.0,reviewed,us,us,262.6454811430383,2024,1,30,30,5,recent
2024-01-29 23:30:55.212000+00:00,41.2996,78.6023,10.0,4.1,mb,29.0,113.0,1.209,0.98,us,us7000luvf,2024-01-30T00:45:18.040Z,"125 km SSE of Kyzyl-Suu, Kyrgyzstan",earthquake,5.51,1.959,0.157,11.0,reviewed,us,us,245.83315592430088,2024,1,29,29,5,recent
2024-01-29 23:17:08.534000+00:00,41.1976,78.7054,15.759,4.4,mb,44.0,103.0,1.321,0.53,us,us7000luvc,2024-01-30T01:55:40.040Z,"123 km WNW of Aykol, China",earthquake,6.14,5.277,0.089,36.0,reviewed,us,us,260.06712589957925,2024,1,29,29,5,recent
2024-01-29 22:27:41.998000+00:00,41.1867,78.7155,10.0,5.7,mww,89.0,35.0,1.333,0.88,us,us7000luuy,2024-01-30T17:02:34.930Z,"122 km WNW of Aykol, China",earthquake,7.07,1.844,0.089,12.0,reviewed,us,us,261.5446981440805,2024,1,29,29,5,recent
2024-01-29 21:03:22.824000+00:00,41.1642,78.8169,10.0,4.3,mb,45.0,55.0,1.371,1.0,us,us7000luue,2024-01-29T22:55:18.237Z,"113 km WNW of Aykol, China",earthquake,6.27,1.926,0.101,28.0,reviewed,us,us,268.5113687024291,2024,1,29,29,5,recent
2024-01-28 09:52:18.219000+00:00,41.3586,78.4203,10.0,4.9,mb,19.0,111.0,0.592,1.46,us,us7000luie,2024-01-28T10:10:22.040Z,"114 km SSE of Kyzyl-Suu, Kyrgyzstan",earthquake,3.37,1.948,0.186,9.0,reviewed,us,us,231.91125050425416,2024,1,28,28,4,recent
2024-01-27 09:03:05.366000+00:00,41.2906,78.6327,11.398,5.0,mb,87.0,55.0,0.761,1.08,us,us7000lubs,2024-01-28T02:25:09.132Z,"127 km SSE of Kyzyl-Suu, Kyrgyzstan",earthquake,4.26,4.222,0.042,178.0,reviewed,us,us,248.1113954886096,2024,1,27,27,4,recent
2024-01-27 00:37:22.118000+00:00,41.1402,78.5103,10.0,4.2,mb,26.0,127.0,0.537,0.81,us,us7000lu8z,2024-01-30T00:53:08.040Z,"138 km W of Aykol, China",earthquake,3.17,1.701,0.186,8.0,reviewed,us,us,256.48635936245273,2024,1,27,27,4,recent
2024-01-26 12:05:37.328000+00:00,41.2833,78.8703,10.0,4.3,mb,24.0,114.0,0.916,0.41,us,us7000lu0i,2024-01-26T12:28:23.040Z,"112 km WNW of Aykol, China",earthquake,3.49,1.924,0.142,14.0,reviewed,us,us,260.68192242286784,2024,1,26,26,4,recent
2024-01-26 11:40:45.074000+00:00,41.2582,78.8046,10.0,4.6,mb,55.0,71.0,0.316,0.7,us,us7000lu0c,2024-01-26T12:17:55.040Z,"116 km WNW of Aykol, China",earthquake,3.32,1.834,0.069,63.0,reviewed,us,us,259.5117636149956,2024,1,26,26,4,recent
2024-01-26 10:16:48.659000+00:00,41.3127,78.8266,10.0,4.5,mb,58.0,94.0,0.315,0.58,us,us7000ltxx,2024-01-26T13:30:19.040Z,"116 km WNW of Aykol, China",earthquake,3.93,1.87,0.076,50.0,reviewed,us,us,255.85141961133976,2024,1,26,26,4,recent
2024-01-26 02:26:07.223000+00:00,41.3424,78.9042,10.0,4.1,mb,22.0,91.0,0.275,1.16,us,us7000ltvv,2024-01-26T03:22:02.040Z,"111 km WNW of Aykol, China",earthquake,4.43,1.943,0.184,10.0,reviewed,us,us,257.3818146628859,2024,1,26,26,4,recent
2024-01-26 01:55:15.116000+00:00,41.264,78.6771,10.0,4.7,mb,42.0,114.0,1.252,0.9,us,us7000ltvj,2024-01-26T02:27:19.040Z,"127 km WNW of Aykol, China",earthquake,6.57,1.886,0.057,93.0,reviewed,us,us,252.67093018736935,2024,1,26,26,4,recent
2024-01-26 01:14:34.477000+00:00,41.243,78.7775,10.0,4.4,mb,36.0,114.0,0.334,0.92,us,us7000ltva,2024-01-26T01:48:54.040Z,"118 km WNW of Aykol, China",earthquake,4.42,1.939,0.12,20.0,reviewed,us,us,259.50070230000824,2024,1,26,26,4,recent
2024-01-26 00:17:32.065000+00:00,41.2335,78.72,4.542,4.4,mb,36.0,114.0,0.376,0.61,us,us7000ltv3,2024-01-28T06:30:11.040Z,"122 km WNW of Aykol, China",earthquake,5.82,1.989,0.12,20.0,reviewed,us,us,257.51622559043966,2024,1,26,26,4,recent
2024-01-25 22:38:10.197000+00:00,41.1973,78.6149,10.0,4.4,mwr,52.0,111.0,0.454,0.59,us,us7000ltum,2024-01-29T23:21:45.040Z,"130 km WNW of Aykol, China",earthquake,3.43,1.808,0.068,21.0,reviewed,us,us,255.82772216006288,2024,1,25,25,4,recent
2024-01-25 21:11:07.565000+00:00,41.2141,78.6268,10.0,4.5,mb,48.0,58.0,1.296,0.52,us,us7000ltty,2024-01-25T21:34:49.040Z,"129 km WNW of Aykol, China",earthquake,5.8,1.876,0.102,28.0,reviewed,us,us,254.8303414887389,2024,1,25,25,4,recent
2024-01-25 20:01:27.472000+00:00,41.2783,78.8896,10.0,5.3,mww,88.0,60.0,1.274,0.82,us,us7000ltth,2024-01-26T13:38:25.712Z,"110 km WNW of Aykol, China",earthquake,5.95,1.839,0.098,10.0,reviewed,us,us,262.12310261870965,2024,1,25,25,4,recent
2024-01-25 08:59:59.779000+00:00,41.2392,78.8881,10.0,4.2,mb,27.0,113.0,0.251,0.63,us,us7000ltnp,2024-01-25T11:31:34.040Z,"109 km WNW of Aykol, China",earthquake,2.42,1.941,0.146,13.0,reviewed,us,us,265.4514326996126,2024,1,25,25,4,recent
2024-01-25 04:59:23.148000+00:00,41.3423,78.7806,10.0,4.2,mb,17.0,150.0,0.358,1.18,us,us7000ltmy,2024-01-25T21:11:23.040Z,"121 km WNW of Aykol, China",earthquake,3.05,1.962,0.175,9.0,reviewed,us,us,250.8879781955668,2024,1,25,25,4,recent
2024-01-25 01:43:50.862000+00:00,41.2207,78.7307,10.0,4.5,mb,40.0,95.0,0.367,0.75,us,us7000ltlq,2024-01-25T02:36:25.040Z,"121 km WNW of Aykol, China",earthquake,4.58,1.915,0.075,52.0,reviewed,us,us,259.1942909920648,2024,1,25,25,4,recent
2024-01-25 01:24:35.167000+00:00,41.2237,78.6257,10.0,4.9,mb,59.0,64.0,1.286,0.83,us,us7000ltlk,2024-01-25T01:45:14.040Z,"130 km WNW of Aykol, China",earthquake,4.83,1.875,0.054,107.0,reviewed,us,us,253.8948314207056,2024,1,25,25,4,recent
2024-01-25 01:13:36.865000+00:00,41.1663,78.7228,10.232,4.1,mb,27.0,157.0,0.374,1.11,us,us7000ltlj,2024-01-25T02:28:25.040Z,"121 km W of Aykol, China",earthquake,4.83,1.464,0.145,13.0,reviewed,us,us,263.75513293786275,2024,1,25,25,4,recent
2024-01-24 22:21:50.260000+00:00,41.1516,78.534,10.0,5.2,mww,63.0,84.0,1.351,0.75,us,us7000ltl0,2024-01-24T22:55:12.822Z,"136 km W of Aykol, China",earthquake,6.05,1.922,0.093,11.0,reviewed,us,us,256.4440963472275,2024,1,24,24,4,recent
2024-01-24 21:50:11.190000+00:00,41.162,78.6327,10.0,4.1,mb,24.0,157.0,0.442,1.03,us,us7000ltkq,2024-01-24T23:58:04.040Z,"128 km W of Aykol, China",earthquake,4.14,1.67,0.151,12.0,reviewed,us,us,259.92275124089025,2024,1,24,24,4,recent
2024-01-24 20:35:09.251000+00:00,41.366,78.8354,10.0,4.3,mwr,123.0,70.0,1.179,0.64,us,us7000ltk4,2024-01-24T20:55:56.040Z,"118 km WNW of Aykol, China",earthquake,6.76,1.864,0.083,14.0,reviewed,us,us,251.69768464288867,2024,1,24,24,4,recent
2024-01-24 20:05:03.668000+00:00,41.0983,78.6497,10.0,4.9,mb,51.0,56.0,0.44,1.12,us,us7000ltjz,2024-01-24T20:45:43.040Z,"125 km W of Aykol, China",earthquake,6.67,1.89,0.071,62.0,reviewed,us,us,266.6332918888753,2024,1,24,24,4,recent
2024-01-24 19:59:59.238000+00:00,41.2901,78.5924,10.0,4.1,mb,24.0,215.0,1.217,1.03,us,us7000ltjy,2024-01-24T20:33:02.040Z,"126 km SSE of Kyzyl-Suu, Kyrgyzstan",earthquake,6.23,1.991,0.151,12.0,reviewed,us,us,246.22953638149502,2024,1,24,24,4,recent
2024-01-24 19:33:24.374000+00:00,41.2893,78.542,10.0,4.2,mb,38.0,70.0,1.214,0.82,us,us7000ltju,2024-01-24T20:04:17.040Z,"125 km SSE of Kyzyl-Suu, Kyrgyzstan",earthquake,5.79,1.938,0.106,25.0,reviewed,us,us,243.93529135565905,2024,1,24,24,4,recent
2024-01-24 18:45:17.604000+00:00,41.3989,78.8547,10.0,4.4,mb,44.0,70.0,0.337,1.04,us,us7000ltjj,2024-01-24T19:49:19.040Z,"118 km WNW of Aykol, China",earthquake,4.97,1.927,0.108,25.0,reviewed,us,us,249.91457857013071,2024,1,24,24,4,recent
2024-01-24 16:20:14.726000+00:00,41.3108,78.7124,10.0,4.1,mb,17.0,158.0,0.396,0.63,us,us7000ltii,2024-01-24T21:24:20.040Z,"125 km WNW of Aykol, China",earthquake,2.9,1.899,0.198,7.0,reviewed,us,us,250.2048778305629,2024,1,24,24,4,recent
2024-01-24 15:01:21.613000+00:00,41.2653,78.6322,10.0,4.6,mb,42.0,107.0,0.445,0.66,us,us7000lth3,2024-01-24T22:45:24.040Z,"130 km SSE of Kyzyl-Suu, Kyrgyzstan",earthquake,3.51,1.89,0.095,33.0,reviewed,us,us,250.3907181678299,2024,1,24,24,4,recent
2024-01-24 04:58:28.085000+00:00,41.2707,78.7106,10.0,4.3,mb,20.0,111.0,0.388,0.77,us,us7000lte0,2024-01-29T03:46:52.040Z,"124 km WNW of Aykol, China",earthquake,3.14,1.926,0.237,5.0,reviewed,us,us,253.70436131559862,2024,1,24,24,4,recent
2024-01-24 03:56:27.677000+00:00,41.2102,78.6219,10.0,4.1,mb,26.0,120.0,0.449,0.86,us,us7000ltdr,2024-01-29T03:27:40.040Z,"130 km WNW of Aykol, China",earthquake,2.18,1.941,0.185,8.0,reviewed,us,us,254.96089009731568,2024,1,24,24,4,recent
2024-01-24 02:54:04.820000+00:00,41.2288,78.633,10.0,4.4,mb,42.0,114.0,0.441,0.95,us,us7000ltdh,2024-01-29T03:15:53.040Z,"129 km WNW of Aykol, China",earthquake,2.38,1.865,0.124,19.0,reviewed,us,us,253.76967282989332,2024,1,24,24,4,recent
2024-01-24 02:39:02.309000+00:00,41.5961,75.6471,10.0,4.3,mb,20.0,97.0,0.543,0.85,us,us7000ltde,2024-01-29T02:57:40.040Z,"34 km WNW of Naryn, Kyrgyzstan",earthquake,2.85,1.944,0.217,6.0,reviewed,us,us,195.09559822867394,2024,1,24,24,4,recent
2024-01-24 02:16:33.275000+00:00,41.2762,78.7135,10.0,4.2,mb,32.0,110.0,0.387,0.83,us,us7000ltd6,2024-01-29T00:59:37.040Z,"124 km WNW of Aykol, China",earthquake,2.5,1.932,0.136,15.0,reviewed,us,us,253.35353421888593,2024,1,24,24,4,recent
2024-01-24 01:35:19.044000+00:00,41.4253,78.8281,10.0,4.4,mb,29.0,103.0,0.369,0.53,us,us7000ltcm,2024-01-28T23:16:49.040Z,"121 km WNW of Aykol, China",earthquake,3.11,1.927,0.139,15.0,reviewed,us,us,246.2405723674918,2024,1,24,24,4,recent
2024-01-23 23:50:06.263000+00:00,41.2774,78.608,10.0,4.6,mb,54.0,166.0,0.465,0.62,us,us7000ltc9,2024-01-24T04:02:04.397Z,"128 km SSE of Kyzyl-Suu, Kyrgyzstan",earthquake,3.55,1.914,0.083,43.0,reviewed,us,us,248.132304408458,2024,1,23,23,4,recent
2024-01-23 22:23:26.754000+00:00,41.2897,78.8044,10.0,4.4,mb,24.0,159.0,0.323,0.54,us,us7000ltbk,2024-01-24T00:11:17.040Z,"117 km WNW of Aykol, China",earthquake,3.79,1.834,0.13,17.0,reviewed,us,us,256.7222171132601,2024,1,23,23,4,recent
2024-01-23 21:50:45.233000+00:00,41.5782,78.6907,10.0,4.3,mb,35.0,152.0,0.946,1.05,us,us7000ltb7,2024-01-24T00:03:22.004Z,"102 km SSE of Kyzyl-Suu, Kyrgyzstan",earthquake,4.75,1.92,0.119,20.0,reviewed,us,us,225.8828104853212,2024,1,23,23,4,recent
2024-01-23 20:38:13.184000+00:00,41.1354,78.5548,10.0,5.2,mww,100.0,59.0,1.368,0.92,us,us7000ltaj,2024-01-29T18:47:49.282Z,"134 km W of Aykol, China",earthquake,6.12,1.838,0.089,12.0,reviewed,us,us,258.89331234253575,2024,1,23,23,4,recent
2024-01-23 19:40:15.811000+00:00,41.1892,78.4372,10.0,4.7,mb,53.0,76.0,0.588,0.76,us,us7000lta6,2024-01-23T21:04:51.040Z,"132 km SSE of Kyzyl-Suu, Kyrgyzstan",earthquake,4.51,1.888,0.081,46.0,reviewed,us,us,248.66290343350687,2024,1,23,23,4,recent
2024-01-23 19:20:18.864000+00:00,41.4071,78.9108,10.0,4.2,mb,29.0,80.0,0.309,1.03,us,us7000lta1,2024-01-23T20:23:15.040Z,"114 km WNW of Aykol, China",earthquake,5.04,1.945,0.159,11.0,reviewed,us,us,252.26774309476394,2024,1,23,23,4,recent
2024-01-23 19:11:41.552000+00:00,41.281,78.7572,10.0,4.4,mb,36.0,70.0,0.356,1.38,us,us7000lt9x,2024-01-23T20:07:42.040Z,"121 km WNW of Aykol, China",earthquake,6.04,1.917,0.135,16.0,reviewed,us,us,255.10049580472483,2024,1,23,23,4,recent
2024-01-23 17:25:44.419000+00:00,41.242,78.6499,10.0,4.1,mb,19.0,170.0,0.429,1.0,us,us7000lt98,2024-01-30T15:54:04.040Z,"128 km WNW of Aykol, China",earthquake,2.6,1.908,0.214,6.0,reviewed,us,us,253.3625689827941,2024,1,23,23,4,recent
2024-01-23 14:08:53.992000+00:00,41.2981,78.6895,3.324,4.3,mb,47.0,124.0,0.409,0.74,us,us7000lt70,2024-01-23T20:11:20.040Z,"127 km WNW of Aykol, China",earthquake,1.62,4.747,0.095,36.0,reviewed,us,us,250.2041113757305,2024,1,23,23,4,recent
2024-01-23 13:47:18.402000+00:00,41.3849,78.7063,3.067,4.5,mb,39.0,122.0,0.426,0.67,us,us7000lt6x,2024-01-23T17:49:45.040Z,"121 km SSE of Kyzyl-Suu, Kyrgyzstan",earthquake,3.21,4.289,0.113,26.0,reviewed,us,us,243.33794865280734,2024,1,23,23,4,recent
2024-01-23 12:09:29.651000+00:00,41.2619,78.8153,10.0,4.6,mb,54.0,107.0,0.309,0.87,us,us7000lt6h,2024-01-23T13:03:06.462Z,"115 km WNW of Aykol, China",earthquake,7.79,1.891,0.076,52.0,reviewed,us,us,259.7273747535399,2024,1,23,23,4,recent
2024-01-23 11:31:35.041000+00:00,41.1838,78.6607,10.0,4.4,mb,20.0,220.0,0.42,0.56,us,us7000lt6e,2024-01-24T10:02:51.040Z,"126 km W of Aykol, China",earthquake,3.11,1.92,0.154,12.0,reviewed,us,us,259.21022802545997,2024,1,23,23,4,recent
2024-01-23 11:07:05.849000+00:00,41.3247,78.7778,10.0,4.2,mb,16.0,171.0,0.353,0.58,us,us7000lt69,2024-01-24T09:33:07.040Z,"121 km WNW of Aykol, China",earthquake,4.57,1.89,0.199,7.0,reviewed,us,us,252.2853016808035,2024,1,23,23,4,recent
2024-01-23 10:05:58.690000+00:00,41.2916,78.6778,10.0,4.3,mb,25.0,180.0,0.416,1.25,us,us7000lt5w,2024-01-24T09:13:20.040Z,"127 km WNW of Aykol, China",earthquake,3.97,1.946,0.133,16.0,reviewed,us,us,250.21313214857233,2024,1,23,23,4,recent
2024-01-23 09:47:20.843000+00:00,41.2567,78.6735,10.0,4.4,mb,28.0,137.0,0.413,0.4,us,us7000lt5q,2024-01-30T07:37:57.040Z,"127 km WNW of Aykol, China",earthquake,3.13,1.924,0.148,15.0,reviewed,us,us,253.1579999200079,2024,1,23,23,4,recent
2024-01-23 09:24:48.855000+00:00,41.2818,78.7086,10.0,4.7,mb,30.0,150.0,0.813,0.94,us,us7000lt5m,2024-01-23T12:29:01.639Z,"125 km WNW of Aykol, China",earthquake,3.81,1.893,0.102,29.0,reviewed,us,us,252.60923040908733,2024,1,23,23,4,recent
2024-01-23 09:23:22.062000+00:00,41.2157,78.6563,10.0,4.6,mb,43.0,80.0,0.82,0.77,us,us7000lt5k,2024-01-23T09:52:45.040Z,"127 km WNW of Aykol, China",earthquake,2.15,1.902,0.085,41.0,reviewed,us,us,256.07283102911225,2024,1,23,23,4,recent
2024-01-23 09:07:13.179000+00:00,41.3136,78.6862,10.0,4.9,mb,56.0,55.0,0.781,1.08,us,us7000lt5h,2024-01-23T09:27:35.040Z,"127 km SSE of Kyzyl-Suu, Kyrgyzstan",earthquake,5.59,1.891,0.071,62.0,reviewed,us,us,248.65165584214688,2024,1,23,23,4,recent
2024-01-23 07:19:17.537000+00:00,41.1846,78.6917,10.0,4.3,mb,40.0,81.0,0.396,1.02,us,us7000lt58,2024-01-30T10:12:50.040Z,"123 km WNW of Aykol, China",earthquake,6.63,1.891,0.168,10.0,reviewed,us,us,260.60069170157595,2024,1,23,23,4,recent
2024-01-23 06:41:10.022000+00:00,41.1595,78.6308,10.0,4.3,mb,49.0,126.0,0.444,1.03,us,us7000lt54,2024-01-30T16:45:12.040Z,"128 km W of Aykol, China",earthquake,2.91,1.899,0.116,26.0,reviewed,us,us,260.0673593538113,2024,1,23,23,4,recent
2024-01-23 04:25:48.455000+00:00,41.2053,78.6622,10.0,4.5,mb,43.0,80.0,0.418,0.56,us,us7000lt4d,2024-01-26T05:40:29.040Z,"126 km WNW of Aykol, China",earthquake,3.36,1.51,0.097,31.0,reviewed,us,us,257.30554132157147,2024,1,23,23,4,recent
2024-01-23 04:13:32.324000+00:00,41.2352,78.5963,10.0,4.2,mb,27.0,61.0,0.469,0.53,us,us7000lt4a,2024-01-26T05:34:24.040Z,"132 km SSE of Kyzyl-Suu, Kyrgyzstan",earthquake,3.26,1.897,0.146,13.0,reviewed,us,us,251.45940206191287,2024,1,23,23,4,recent
2024-01-23 04:01:22.317000+00:00,41.3599,78.8057,10.0,4.7,mwr,43.0,70.0,0.348,0.32,us,us7000lt3t,2024-01-26T04:51:09.040Z,"120 km WNW of Aykol, China",earthquake,6.64,1.91,0.068,21.0,reviewed,us,us,250.66127885743217,2024,1,23,23,4,recent
2024-01-23 03:52:22.523000+00:00,41.4793,78.7781,10.0,4.5,mb,28.0,80.0,0.771,0.51,us,us7000lt3s,2024-01-26T04:36:00.040Z,"115 km S of Ak-Suu, Kyrgyzstan",earthquake,3.25,1.873,0.124,19.0,reviewed,us,us,238.96607210807792,2024,1,23,23,4,recent
2024-01-23 02:11:23.852000+00:00,41.2286,78.5755,10.0,4.3,mb,28.0,117.0,0.484,0.46,us,us7000lt3a,2024-01-26T03:26:01.040Z,"132 km SSE of Kyzyl-Suu, Kyrgyzstan",earthquake,3.2,1.918,0.133,16.0,reviewed,us,us,251.10569641259391,2024,1,23,23,4,recent
